Siruta,Localitate,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
143959,Arpasu De Jos,426.3,426.3,1421.0,1421.0,5684,284.2,426.3,1421.0,426.3,426.3,1421.0,1421.0,5684,284.2,426.3,1421.0
143995,Atel,255.45,255.45,851.5,851.5,3406,170.3,255.45,851.5,255.45,255.45,851.5,851.5,3406,170.3,255.45,851.5
144054,Oras Avrig,2351.1,2351.1,7837.0,7837.0,31348,1567.4,2351.1,7837.0,2351.1,2351.1,7837.0,7837.0,31348,1567.4,2351.1,7837.0
144116,Axente Sever,646.95,646.95,2156.5,2156.5,8626,431.3,646.95,2156.5,646.95,646.95,2156.5,2156.5,8626,431.3,646.95,2156.5
144152,Bazna,636.0,636.0,2120.0,2120.0,8480,424.0,636.0,2120.0,636.0,636.0,2120.0,2120.0,8480,424.0,636.0,2120.0
144198,Biertan,464.4,464.4,1548.0,1548.0,6192,309.6,464.4,1548.0,464.4,464.4,1548.0,1548.0,6192,309.6,464.4,1548.0
144232,Barghis,335.7,335.7,1119.0,1119.0,4476,223.8,335.7,1119.0,335.7,335.7,1119.0,1119.0,4476,223.8,335.7,1119.0
144303,Blajel,364.05,364.05,1213.5,1213.5,4854,242.7,364.05,1213.5,364.05,364.05,1213.5,1213.5,4854,242.7,364.05,1213.5
144349,Brateiu,604.65,604.65,2015.5,2015.5,8062,403.1,604.65,2015.5,604.65,604.65,2015.5,2015.5,8062,403.1,604.65,2015.5
144376,Bradeni,245.7,245.7,819.0,819.0,3276,163.8,245.7,819.0,245.7,245.7,819.0,819.0,3276,163.8,245.7,819.0
144410,Bruiu,139.05,139.05,463.5,463.5,1854,92.7,139.05,463.5,139.05,139.05,463.5,463.5,1854,92.7,139.05,463.5
144456,Chirpar,286.35,286.35,954.5,954.5,3818,190.9,286.35,954.5,286.35,286.35,954.5,954.5,3818,190.9,286.35,954.5
144508,Carta,174.0,174.0,580.0,580.0,2320,116.0,174.0,580.0,174.0,174.0,580.0,580.0,2320,116.0,174.0,580.0
144535,Cartisoara,199.2,199.2,664.0,664.0,2656,132.8,199.2,664.0,199.2,199.2,664.0,664.0,2656,132.8,199.2,664.0
144553,Darlos,534.9,534.9,1783.0,1783.0,7132,356.6,534.9,1783.0,534.9,534.9,1783.0,1783.0,7132,356.6,534.9,1783.0
144599,Gura Raului,560.1,560.1,1867.0,1867.0,7468,373.4,560.1,1867.0,560.1,560.1,1867.0,1867.0,7468,373.4,560.1,1867.0
144615,Hoghilag,364.35,364.35,1214.5,1214.5,4858,242.9,364.35,1214.5,364.35,364.35,1214.5,1214.5,4858,242.9,364.35,1214.5
144651,Iacobeni,502.65,502.65,1675.5,1675.5,6702,335.1,502.65,1675.5,502.65,502.65,1675.5,1675.5,6702,335.1,502.65,1675.5
144713,Jina,598.8,598.8,1996.0,1996.0,7984,399.2,598.8,1996.0,598.8,598.8,1996.0,1996.0,7984,399.2,598.8,1996.0
144731,Laslea,627.45,627.45,2091.5,2091.5,8366,418.3,627.45,2091.5,627.45,627.45,2091.5,2091.5,8366,418.3,627.45,2091.5
144795,Loamnes,438.0,438.0,1460.0,1460.0,5840,292.0,438.0,1460.0,438.0,438.0,1460.0,1460.0,5840,292.0,438.0,1460.0
144866,Ludos,111.9,111.9,373.0,373.0,1492,74.6,111.9,373.0,111.9,111.9,373.0,373.0,1492,74.6,111.9,373.0
144893,Marpod,139.35,139.35,464.5,464.5,1858,92.9,139.35,464.5,139.35,139.35,464.5,464.5,1858,92.9,139.35,464.5
144928,Oras Miercurea Sibiului,722.1,722.1,2407.0,2407.0,9628,481.4,722.1,2407.0,722.1,722.1,2407.0,2407.0,9628,481.4,722.1,2407.0
144964,Merghindeal,237.15,237.15,790.5,790.5,3162,158.1,237.15,790.5,237.15,237.15,790.5,790.5,3162,158.1,237.15,790.5
144991,Micasasa,336.45,336.45,1121.5,1121.5,4486,224.3,336.45,1121.5,336.45,336.45,1121.5,1121.5,4486,224.3,336.45,1121.5
145042,Mihaileni,166.65,166.65,555.5,555.5,2222,111.1,166.65,555.5,166.65,166.65,555.5,555.5,2222,111.1,166.65,555.5
145104,Mosna,556.2,556.2,1854.0,1854.0,7416,370.8,556.2,1854.0,556.2,556.2,1854.0,1854.0,7416,370.8,556.2,1854.0
145140,Nocrich,500.4,500.4,1668.0,1668.0,6672,333.6,500.4,1668.0,500.4,500.4,1668.0,1668.0,6672,333.6,500.4,1668.0
145202,Orlat,500.1,500.1,1667.0,1667.0,6668,333.4,500.1,1667.0,500.1,500.1,1667.0,1667.0,6668,333.4,500.1,1667.0
145220,Pauca,314.1,314.1,1047.0,1047.0,4188,209.4,314.1,1047.0,314.1,314.1,1047.0,1047.0,4188,209.4,314.1,1047.0
145275,Poiana Sibiului,337.35,337.35,1124.5,1124.5,4498,224.9,337.35,1124.5,337.35,337.35,1124.5,1124.5,4498,224.9,337.35,1124.5
145293,Porumbacu De Jos,487.5,487.5,1625.0,1625.0,6500,325.0,487.5,1625.0,487.5,487.5,1625.0,1625.0,6500,325.0,487.5,1625.0
145355,Racovita,443.7,443.7,1479.0,1479.0,5916,295.8,443.7,1479.0,443.7,443.7,1479.0,1479.0,5916,295.8,443.7,1479.0
145382,Rau Sadului,91.65,91.65,305.5,305.5,1222,61.1,91.65,305.5,91.65,91.65,305.5,305.5,1222,61.1,91.65,305.5
145408,Rosia,865.65,865.65,2885.5,2885.5,11542,577.1,865.65,2885.5,865.65,865.65,2885.5,2885.5,11542,577.1,865.65,2885.5
145471,Sadu,382.2,382.2,1274.0,1274.0,5096,254.8,382.2,1274.0,382.2,382.2,1274.0,1274.0,5096,254.8,382.2,1274.0
145499,Oras Saliste,890.85,890.85,2969.5,2969.5,11878,593.9,890.85,2969.5,890.85,890.85,2969.5,2969.5,11878,593.9,890.85,2969.5
145603,Slimnic,588.6,588.6,1962.0,1962.0,7848,392.4,588.6,1962.0,588.6,588.6,1962.0,1962.0,7848,392.4,588.6,1962.0
145667,Seica Mare,714.0,714.0,2380.0,2380.0,9520,476.0,714.0,2380.0,714.0,714.0,2380.0,2380.0,9520,476.0,714.0,2380.0
145738,Seica Mica,277.95,277.95,926.5,926.5,3706,185.3,277.95,926.5,277.95,277.95,926.5,926.5,3706,185.3,277.95,926.5
145765,Sura Mare,684.75,684.75,2282.5,2282.5,9130,456.5,684.75,2282.5,684.75,684.75,2282.5,2282.5,9130,456.5,684.75,2282.5
145792,Sura Mica,457.2,457.2,1524.0,1524.0,6096,304.8,457.2,1524.0,457.2,457.2,1524.0,1524.0,6096,304.8,457.2,1524.0
145827,Oras Talmaciu,1225.5,1225.5,4085.0,4085.0,16340,817.0,1225.5,4085.0,1225.5,1225.5,4085.0,4085.0,16340,817.0,1225.5,4085.0
145907,Tilisca,226.35,226.35,754.5,754.5,3018,150.9,226.35,754.5,226.35,226.35,754.5,754.5,3018,150.9,226.35,754.5
145934,Turnu Rosu,363.45,363.45,1211.5,1211.5,4846,242.3,363.45,1211.5,363.45,363.45,1211.5,1211.5,4846,242.3,363.45,1211.5
145961,Valea Viilor,338.1,338.1,1127.0,1127.0,4508,225.4,338.1,1127.0,338.1,338.1,1127.0,1127.0,4508,225.4,338.1,1127.0
145998,Vurpar,432.75,432.75,1442.5,1442.5,5770,288.5,432.75,1442.5,432.75,432.75,1442.5,1442.5,5770,288.5,432.75,1442.5
146012,Alma,297.3,297.3,991.0,991.0,3964,198.2,297.3,991.0,297.3,297.3,991.0,991.0,3964,198.2,297.3,991.0
146021,Boita,252.15,252.15,840.5,840.5,3362,168.1,252.15,840.5,252.15,252.15,840.5,840.5,3362,168.1,252.15,840.5
146263,Municipiul Suceava,17499.9,17499.9,58333.0,58333.0,233332,11666.6,17499.9,58333.0,17499.9,17499.9,58333.0,58333.0,233332,11666.6,17499.9,58333.0
146281,Ipotesti,1086.3,1086.3,3621.0,3621.0,14484,724.2,1086.3,3621.0,1086.3,1086.3,3621.0,3621.0,14484,724.2,1086.3,3621.0
146325,Mitocu Dragomirnei,771.75,771.75,2572.5,2572.5,10290,514.5,771.75,2572.5,771.75,771.75,2572.5,2572.5,10290,514.5,771.75,2572.5
146370,Oras Salcea,1573.35,1573.35,5244.5,5244.5,20978,1048.9,1573.35,5244.5,1573.35,1573.35,5244.5,5244.5,20978,1048.9,1573.35,5244.5
146432,Scheia,1643.7,1643.7,5479.0,5479.0,21916,1095.8,1643.7,5479.0,1643.7,1643.7,5479.0,5479.0,21916,1095.8,1643.7,5479.0
146502,Municipiul Campulung Moldovenesc,3023.7,3023.7,10079.0,10079.0,40316,2015.8,3023.7,10079.0,3023.7,3023.7,10079.0,10079.0,40316,2015.8,3023.7,10079.0
146539,Municipiul Falticeni,4741.8,4741.8,15806.0,15806.0,63224,3161.2,4741.8,15806.0,4741.8,4741.8,15806.0,15806.0,63224,3161.2,4741.8,15806.0
146584,Oras Gura Humorului,2561.1,2561.1,8537.0,8537.0,34148,1707.4,2561.1,8537.0,2561.1,2561.1,8537.0,8537.0,34148,1707.4,2561.1,8537.0
146628,Municipiul Radauti,4984.05,4984.05,16613.5,16613.5,66454,3322.7,4984.05,16613.5,4984.05,4984.05,16613.5,16613.5,66454,3322.7,4984.05,16613.5
146655,Oras Siret,1459.8,1459.8,4866.0,4866.0,19464,973.2,1459.8,4866.0,1459.8,1459.8,4866.0,4866.0,19464,973.2,1459.8,4866.0
146708,Oras Solca,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0,394.5,394.5,1315.0,1315.0,5260,263.0,394.5,1315.0
146744,Municipiul Vatra Dornei,2577.9,2577.9,8593.0,8593.0,34372,1718.6,2577.9,8593.0,2577.9,2577.9,8593.0,8593.0,34372,1718.6,2577.9,8593.0
146799,Adancata,653.25,653.25,2177.5,2177.5,8710,435.5,653.25,2177.5,653.25,653.25,2177.5,2177.5,8710,435.5,653.25,2177.5
146860,Arbore,1133.25,1133.25,3777.5,3777.5,15110,755.5,1133.25,3777.5,1133.25,1133.25,3777.5,3777.5,15110,755.5,1133.25,3777.5
146904,Baia,1122.75,1122.75,3742.5,3742.5,14970,748.5,1122.75,3742.5,1122.75,1122.75,3742.5,3742.5,14970,748.5,1122.75,3742.5
146931,Oras Milisauti,819.9,819.9,2733.0,2733.0,10932,546.6,819.9,2733.0,819.9,819.9,2733.0,2733.0,10932,546.6,819.9,2733.0
146995,Balcauti,475.35,475.35,1584.5,1584.5,6338,316.9,475.35,1584.5,475.35,475.35,1584.5,1584.5,6338,316.9,475.35,1584.5
147036,Bilca,583.35,583.35,1944.5,1944.5,7778,388.9,583.35,1944.5,583.35,583.35,1944.5,1944.5,7778,388.9,583.35,1944.5
147054,Bogdanesti,623.85,623.85,2079.5,2079.5,8318,415.9,623.85,2079.5,623.85,623.85,2079.5,2079.5,8318,415.9,623.85,2079.5
147072,Boroaia,719.1,719.1,2397.0,2397.0,9588,479.4,719.1,2397.0,719.1,719.1,2397.0,2397.0,9588,479.4,719.1,2397.0
147134,Bosanci,1169.25,1169.25,3897.5,3897.5,15590,779.5,1169.25,3897.5,1169.25,1169.25,3897.5,3897.5,15590,779.5,1169.25,3897.5
147161,Botosana,393.3,393.3,1311.0,1311.0,5244,262.2,393.3,1311.0,393.3,393.3,1311.0,1311.0,5244,262.2,393.3,1311.0
147205,Breaza,241.05,241.05,803.5,803.5,3214,160.7,241.05,803.5,241.05,241.05,803.5,803.5,3214,160.7,241.05,803.5
147241,Brodina,597.6,597.6,1992.0,1992.0,7968,398.4,597.6,1992.0,597.6,597.6,1992.0,1992.0,7968,398.4,597.6,1992.0
147358,Oras Brosteni,976.35,976.35,3254.5,3254.5,13018,650.9,976.35,3254.5,976.35,976.35,3254.5,3254.5,13018,650.9,976.35,3254.5
147465,Bunesti,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5,415.35,415.35,1384.5,1384.5,5538,276.9,415.35,1384.5
147526,Cacica,659.1,659.1,2197.0,2197.0,8788,439.4,659.1,2197.0,659.1,659.1,2197.0,2197.0,8788,439.4,659.1,2197.0
147580,Calafindesti,447.3,447.3,1491.0,1491.0,5964,298.2,447.3,1491.0,447.3,447.3,1491.0,1491.0,5964,298.2,447.3,1491.0
147633,Oras Cajvana,1420.65,1420.65,4735.5,4735.5,18942,947.1,1420.65,4735.5,1420.65,1420.65,4735.5,4735.5,18942,947.1,1420.65,4735.5
147660,Ilisesti,436.05,436.05,1453.5,1453.5,5814,290.7,436.05,1453.5,436.05,436.05,1453.5,1453.5,5814,290.7,436.05,1453.5
147713,Carlibaba,290.25,290.25,967.5,967.5,3870,193.5,290.25,967.5,290.25,290.25,967.5,967.5,3870,193.5,290.25,967.5
147786,Cornu Luncii,1108.35,1108.35,3694.5,3694.5,14778,738.9,1108.35,3694.5,1108.35,1108.35,3694.5,3694.5,14778,738.9,1108.35,3694.5
147884,Crucea,315.15,315.15,1050.5,1050.5,4202,210.1,315.15,1050.5,315.15,315.15,1050.5,1050.5,4202,210.1,315.15,1050.5
147937,Darmanesti,884.55,884.55,2948.5,2948.5,11794,589.7,884.55,2948.5,884.55,884.55,2948.5,2948.5,11794,589.7,884.55,2948.5
148006,Oras Dolhasca,1719.75,1719.75,5732.5,5732.5,22930,1146.5,1719.75,5732.5,1719.75,1719.75,5732.5,5732.5,22930,1146.5,1719.75,5732.5
148097,Dolhesti,575.55,575.55,1918.5,1918.5,7674,383.7,575.55,1918.5,575.55,575.55,1918.5,1918.5,7674,383.7,575.55,1918.5
148131,Dorna-Arini,436.95,436.95,1456.5,1456.5,5826,291.3,436.95,1456.5,436.95,436.95,1456.5,1456.5,5826,291.3,436.95,1456.5
148202,Dorna Candrenilor,460.65,460.65,1535.5,1535.5,6142,307.1,460.65,1535.5,460.65,460.65,1535.5,1535.5,6142,307.1,460.65,1535.5
148293,Dornesti,726.0,726.0,2420.0,2420.0,9680,484.0,726.0,2420.0,726.0,726.0,2420.0,2420.0,9680,484.0,726.0,2420.0
148328,Dragoiesti,389.55,389.55,1298.5,1298.5,5194,259.7,389.55,1298.5,389.55,389.55,1298.5,1298.5,5194,259.7,389.55,1298.5
148382,Draguseni,394.2,394.2,1314.0,1314.0,5256,262.8,394.2,1314.0,394.2,394.2,1314.0,1314.0,5256,262.8,394.2,1314.0
148426,Dumbraveni,1448.7,1448.7,4829.0,4829.0,19316,965.8,1448.7,4829.0,1448.7,1448.7,4829.0,4829.0,19316,965.8,1448.7,4829.0
148453,Fantanele,715.35,715.35,2384.5,2384.5,9538,476.9,715.35,2384.5,715.35,715.35,2384.5,2384.5,9538,476.9,715.35,2384.5
148514,Forasti,705.3,705.3,2351.0,2351.0,9404,470.2,705.3,2351.0,705.3,705.3,2351.0,2351.0,9404,470.2,705.3,2351.0
148612,Oras Frasin,995.25,995.25,3317.5,3317.5,13270,663.5,995.25,3317.5,995.25,995.25,3317.5,3317.5,13270,663.5,995.25,3317.5
148667,Fratautii Noi,882.75,882.75,2942.5,2942.5,11770,588.5,882.75,2942.5,882.75,882.75,2942.5,2942.5,11770,588.5,882.75,2942.5
148694,Fratautii Vechi,798.3,798.3,2661.0,2661.0,10644,532.2,798.3,2661.0,798.3,798.3,2661.0,2661.0,10644,532.2,798.3,2661.0
148729,Frumosu,524.4,524.4,1748.0,1748.0,6992,349.6,524.4,1748.0,524.4,524.4,1748.0,1748.0,6992,349.6,524.4,1748.0
148765,Fundu Moldovei,607.5,607.5,2025.0,2025.0,8100,405.0,607.5,2025.0,607.5,607.5,2025.0,2025.0,8100,405.0,607.5,2025.0
148872,Galanesti,427.65,427.65,1425.5,1425.5,5702,285.1,427.65,1425.5,427.65,427.65,1425.5,1425.5,5702,285.1,427.65,1425.5
148916,Gramesti,448.8,448.8,1496.0,1496.0,5984,299.2,448.8,1496.0,448.8,448.8,1496.0,1496.0,5984,299.2,448.8,1496.0
148970,Granicesti,846.45,846.45,2821.5,2821.5,11286,564.3,846.45,2821.5,846.45,846.45,2821.5,2821.5,11286,564.3,846.45,2821.5
149049,Horodniceni,552.9,552.9,1843.0,1843.0,7372,368.6,552.9,1843.0,552.9,552.9,1843.0,1843.0,7372,368.6,552.9,1843.0
149101,Horodnic De Jos,368.7,368.7,1229.0,1229.0,4916,245.8,368.7,1229.0,368.7,368.7,1229.0,1229.0,4916,245.8,368.7,1229.0
149138,Iacobeni,322.95,322.95,1076.5,1076.5,4306,215.3,322.95,1076.5,322.95,322.95,1076.5,1076.5,4306,215.3,322.95,1076.5
149183,Izvoarele Sucevei,335.25,335.25,1117.5,1117.5,4470,223.5,335.25,1117.5,335.25,335.25,1117.5,1117.5,4470,223.5,335.25,1117.5
149227,Oras Liteni,1553.85,1553.85,5179.5,5179.5,20718,1035.9,1553.85,5179.5,1553.85,1553.85,5179.5,5179.5,20718,1035.9,1553.85,5179.5
149290,Marginea,1659.15,1659.15,5530.5,5530.5,22122,1106.1,1659.15,5530.5,1659.15,1659.15,5530.5,5530.5,22122,1106.1,1659.15,5530.5
149316,Malini,1176.3,1176.3,3921.0,3921.0,15684,784.2,1176.3,3921.0,1176.3,1176.3,3921.0,3921.0,15684,784.2,1176.3,3921.0
149370,Manastirea Humorului,559.8,559.8,1866.0,1866.0,7464,373.2,559.8,1866.0,559.8,559.8,1866.0,1866.0,7464,373.2,559.8,1866.0
149414,Moara,831.9,831.9,2773.0,2773.0,11092,554.6,831.9,2773.0,831.9,831.9,2773.0,2773.0,11092,554.6,831.9,2773.0
149502,Moldova-Sulita,311.25,311.25,1037.5,1037.5,4150,207.5,311.25,1037.5,311.25,311.25,1037.5,1037.5,4150,207.5,311.25,1037.5
149539,Moldovita,789.15,789.15,2630.5,2630.5,10522,526.1,789.15,2630.5,789.15,789.15,2630.5,2630.5,10522,526.1,789.15,2630.5
149584,Musenita,283.8,283.8,946.0,946.0,3784,189.2,283.8,946.0,283.8,283.8,946.0,946.0,3784,189.2,283.8,946.0
149655,Ostra,476.4,476.4,1588.0,1588.0,6352,317.6,476.4,1588.0,476.4,476.4,1588.0,1588.0,6352,317.6,476.4,1588.0
149682,Panaci,344.1,344.1,1147.0,1147.0,4588,229.4,344.1,1147.0,344.1,344.1,1147.0,1147.0,4588,229.4,344.1,1147.0
149753,Paltinoasa,902.85,902.85,3009.5,3009.5,12038,601.9,902.85,3009.5,902.85,902.85,3009.5,3009.5,12038,601.9,902.85,3009.5
149780,Partestii De Jos,419.55,419.55,1398.5,1398.5,5594,279.7,419.55,1398.5,419.55,419.55,1398.5,1398.5,5594,279.7,419.55,1398.5
149833,Patrauti,807.15,807.15,2690.5,2690.5,10762,538.1,807.15,2690.5,807.15,807.15,2690.5,2690.5,10762,538.1,807.15,2690.5
149851,Poiana Stampei,346.05,346.05,1153.5,1153.5,4614,230.7,346.05,1153.5,346.05,346.05,1153.5,1153.5,4614,230.7,346.05,1153.5
149931,Pojorata,451.05,451.05,1503.5,1503.5,6014,300.7,451.05,1503.5,451.05,451.05,1503.5,1503.5,6014,300.7,451.05,1503.5
149968,Preutesti,1066.95,1066.95,3556.5,3556.5,14226,711.3,1066.95,3556.5,1066.95,1066.95,3556.5,3556.5,14226,711.3,1066.95,3556.5
150043,Putna,583.65,583.65,1945.5,1945.5,7782,389.1,583.65,1945.5,583.65,583.65,1945.5,1945.5,7782,389.1,583.65,1945.5
150070,Radaseni,634.35,634.35,2114.5,2114.5,8458,422.9,634.35,2114.5,634.35,634.35,2114.5,2114.5,8458,422.9,634.35,2114.5
150114,Rasca,775.2,775.2,2584.0,2584.0,10336,516.8,775.2,2584.0,775.2,775.2,2584.0,2584.0,10336,516.8,775.2,2584.0
150178,Sadova,376.2,376.2,1254.0,1254.0,5016,250.8,376.2,1254.0,376.2,376.2,1254.0,1254.0,5016,250.8,376.2,1254.0
150196,Satu Mare,692.1,692.1,2307.0,2307.0,9228,461.4,692.1,2307.0,692.1,692.1,2307.0,2307.0,9228,461.4,692.1,2307.0
150221,Siminicea,446.25,446.25,1487.5,1487.5,5950,297.5,446.25,1487.5,446.25,446.25,1487.5,1487.5,5950,297.5,446.25,1487.5
150258,Slatina,840.15,840.15,2800.5,2800.5,11202,560.1,840.15,2800.5,840.15,840.15,2800.5,2800.5,11202,560.1,840.15,2800.5
150294,Straja,887.1,887.1,2957.0,2957.0,11828,591.4,887.1,2957.0,887.1,887.1,2957.0,2957.0,11828,591.4,887.1,2957.0
150310,Stroiesti,503.4,503.4,1678.0,1678.0,6712,335.6,503.4,1678.0,503.4,503.4,1678.0,1678.0,6712,335.6,503.4,1678.0
150356,Stulpicani,914.4,914.4,3048.0,3048.0,12192,609.6,914.4,3048.0,914.4,914.4,3048.0,3048.0,12192,609.6,914.4,3048.0
150418,Sucevita,475.95,475.95,1586.5,1586.5,6346,317.3,475.95,1586.5,475.95,475.95,1586.5,1586.5,6346,317.3,475.95,1586.5
150445,Saru Dornei,636.0,636.0,2120.0,2120.0,8480,424.0,636.0,2120.0,636.0,636.0,2120.0,2120.0,8480,424.0,636.0,2120.0
150524,Todiresti,805.5,805.5,2685.0,2685.0,10740,537.0,805.5,2685.0,805.5,805.5,2685.0,2685.0,10740,537.0,805.5,2685.0
150588,Udesti,1195.5,1195.5,3985.0,3985.0,15940,797.0,1195.5,3985.0,1195.5,1195.5,3985.0,3985.0,15940,797.0,1195.5,3985.0
150702,Ulma,342.3,342.3,1141.0,1141.0,4564,228.2,342.3,1141.0,342.3,342.3,1141.0,1141.0,4564,228.2,342.3,1141.0
150766,Vadu Moldovei,684.6,684.6,2282.0,2282.0,9128,456.4,684.6,2282.0,684.6,684.6,2282.0,2282.0,9128,456.4,684.6,2282.0
150891,Valea Moldovei,668.7,668.7,2229.0,2229.0,8916,445.8,668.7,2229.0,668.7,668.7,2229.0,2229.0,8916,445.8,668.7,2229.0
150935,Vama,928.35,928.35,3094.5,3094.5,12378,618.9,928.35,3094.5,928.35,928.35,3094.5,3094.5,12378,618.9,928.35,3094.5
150980,Vatra Moldovitei,669.15,669.15,2230.5,2230.5,8922,446.1,669.15,2230.5,669.15,669.15,2230.5,2230.5,8922,446.1,669.15,2230.5
151022,Veresti,1114.2,1114.2,3714.0,3714.0,14856,742.8,1114.2,3714.0,1114.2,1114.2,3714.0,3714.0,14856,742.8,1114.2,3714.0
151077,Vicovu De Jos,978.3,978.3,3261.0,3261.0,13044,652.2,978.3,3261.0,978.3,978.3,3261.0,3261.0,13044,652.2,978.3,3261.0
151095,Oras Vicovu De Sus,2426.4,2426.4,8088.0,8088.0,32352,1617.6,2426.4,8088.0,2426.4,2426.4,8088.0,8088.0,32352,1617.6,2426.4,8088.0
151120,Volovat,856.65,856.65,2855.5,2855.5,11422,571.1,856.65,2855.5,856.65,856.65,2855.5,2855.5,11422,571.1,856.65,2855.5
151157,Vulturesti,539.55,539.55,1798.5,1798.5,7194,359.7,539.55,1798.5,539.55,539.55,1798.5,1798.5,7194,359.7,539.55,1798.5
151246,Zamostea,466.65,466.65,1555.5,1555.5,6222,311.1,466.65,1555.5,466.65,466.65,1555.5,1555.5,6222,311.1,466.65,1555.5
151344,Zvoristea,919.5,919.5,3065.0,3065.0,12260,613.0,919.5,3065.0,919.5,919.5,3065.0,3065.0,12260,613.0,919.5,3065.0
151433,Comanesti,356.55,356.55,1188.5,1188.5,4754,237.7,356.55,1188.5,356.55,356.55,1188.5,1188.5,4754,237.7,356.55,1188.5
151442,Iaslovat,663.0,663.0,2210.0,2210.0,8840,442.0,663.0,2210.0,663.0,663.0,2210.0,2210.0,8840,442.0,663.0,2210.0
151451,Ciocanesti,217.2,217.2,724.0,724.0,2896,144.8,217.2,724.0,217.2,217.2,724.0,724.0,2896,144.8,217.2,724.0
151460,Serbauti,490.8,490.8,1636.0,1636.0,6544,327.2,490.8,1636.0,490.8,490.8,1636.0,1636.0,6544,327.2,490.8,1636.0
151479,Horodnic De Sus,787.05,787.05,2623.5,2623.5,10494,524.7,787.05,2623.5,787.05,787.05,2623.5,2623.5,10494,524.7,787.05,2623.5
151488,Fantana Mare,391.35,391.35,1304.5,1304.5,5218,260.9,391.35,1304.5,391.35,391.35,1304.5,1304.5,5218,260.9,391.35,1304.5
151497,Cosna,225.3,225.3,751.0,751.0,3004,150.2,225.3,751.0,225.3,225.3,751.0,751.0,3004,150.2,225.3,751.0
151503,Capu Campului,373.35,373.35,1244.5,1244.5,4978,248.9,373.35,1244.5,373.35,373.35,1244.5,1244.5,4978,248.9,373.35,1244.5
151512,Hantesti,595.05,595.05,1983.5,1983.5,7934,396.7,595.05,1983.5,595.05,595.05,1983.5,1983.5,7934,396.7,595.05,1983.5
151521,Burla,353.85,353.85,1179.5,1179.5,4718,235.9,353.85,1179.5,353.85,353.85,1179.5,1179.5,4718,235.9,353.85,1179.5
151530,Balaceana,231.3,231.3,771.0,771.0,3084,154.2,231.3,771.0,231.3,231.3,771.0,771.0,3084,154.2,231.3,771.0
151549,Hartop,391.35,391.35,1304.5,1304.5,5218,260.9,391.35,1304.5,391.35,391.35,1304.5,1304.5,5218,260.9,391.35,1304.5
151558,Voitinel,739.05,739.05,2463.5,2463.5,9854,492.7,739.05,2463.5,739.05,739.05,2463.5,2463.5,9854,492.7,739.05,2463.5
151567,Ciprian Porumbescu,325.2,325.2,1084.0,1084.0,4336,216.8,325.2,1084.0,325.2,325.2,1084.0,1084.0,4336,216.8,325.2,1084.0
151576,Berchisesti,442.65,442.65,1475.5,1475.5,5902,295.1,442.65,1475.5,442.65,442.65,1475.5,1475.5,5902,295.1,442.65,1475.5
151585,Poieni-Solca,319.8,319.8,1066.0,1066.0,4264,213.2,319.8,1066.0,319.8,319.8,1066.0,1066.0,4264,213.2,319.8,1066.0
151683,Municipiul Turnu Magurele,4502.1,4502.1,15007.0,15007.0,60028,3001.4,4502.1,15007.0,4502.1,4502.1,15007.0,15007.0,60028,3001.4,4502.1,15007.0
151709,Ciuperceni,232.5,232.5,775.0,775.0,3100,155.0,232.5,775.0,232.5,232.5,775.0,775.0,3100,155.0,232.5,775.0
151736,Islaz,794.4,794.4,2648.0,2648.0,10592,529.6,794.4,2648.0,794.4,794.4,2648.0,2648.0,10592,529.6,794.4,2648.0
151763,Lita,391.95,391.95,1306.5,1306.5,5226,261.3,391.95,1306.5,391.95,391.95,1306.5,1306.5,5226,261.3,391.95,1306.5
151790,Municipiul Alexandria,7820.25,7820.25,26067.5,26067.5,104270,5213.5,7820.25,26067.5,7820.25,7820.25,26067.5,26067.5,104270,5213.5,7820.25,26067.5
151816,Nanov,536.4,536.4,1788.0,1788.0,7152,357.6,536.4,1788.0,536.4,536.4,1788.0,1788.0,7152,357.6,536.4,1788.0
151834,Poroschia,680.7,680.7,2269.0,2269.0,9076,453.8,680.7,2269.0,680.7,680.7,2269.0,2269.0,9076,453.8,680.7,2269.0
151870,Municipiul Rosiori De Vede,4895.55,4895.55,16318.5,16318.5,65274,3263.7,4895.55,16318.5,4895.55,4895.55,16318.5,16318.5,65274,3263.7,4895.55,16318.5
151905,Oras Videle,1764.75,1764.75,5882.5,5882.5,23530,1176.5,1764.75,5882.5,1764.75,1764.75,5882.5,5882.5,23530,1176.5,1764.75,5882.5
151932,Crevenicu,220.35,220.35,734.5,734.5,2938,146.9,220.35,734.5,220.35,220.35,734.5,734.5,2938,146.9,220.35,734.5
151978,Oras Zimnicea,2316.75,2316.75,7722.5,7722.5,30890,1544.5,2316.75,7722.5,2316.75,2316.75,7722.5,7722.5,30890,1544.5,2316.75,7722.5
151996,Balaci,254.85,254.85,849.5,849.5,3398,169.9,254.85,849.5,254.85,254.85,849.5,849.5,3398,169.9,254.85,849.5
